"key_Rapid,reset,cTime,head_reset,eye_reset,eye_voltage_norm,a_raw,b_raw,c_raw,x_raw,y_raw,z_raw,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_f_confirmed,max_nod_p,max_nod_p_confirmed,delta_pitch,pitch_deg,delta_roll,roll_deg,yaw_deg,head_buzz_f,head_buzz_p,eye_buzz,lt_state,st_state,dltst,cf,freeze,v3v3,head_buzz,g_quiet,o_quiet,g_is_quiet_sure,o_is_quiet_sure,g_is_quiet,o_is_quiet,roll_rate,pitch_rate,yaw_rate,eye_rate,"
"v20250113_wearDn33iot_Rapid,0,102.390999,0,1,2.3579,0.5493,0.4272,0.1221,0.2252,-0.1514,0.9703,0.0400,0.0100,0,0,-13.094,0,-8.094,0,13.000,0.186,5.000,-3.906,222.769,0,0,0,2.3579,2.3579,0.0000,1.000,0,3.3000,0,-0.0014,0.4606,1,1,1,1,-0.421,0.525,0.246,0.093,"
"v20250113_wearDn33iot_Rapid,0,102.490997,0,1,2.3346,0.7935,-0.1831,-0.1831,0.2277,-0.1517,0.9724,0.0400,0.0100,0,0,-13.161,0,-8.161,0,13.000,0.071,5.000,-3.839,222.802,0,0,0,2.3346,2.3346,0.0000,1.000,0,3.3000,0,0.0012,0.2144,1,1,1,1,0.028,0.095,0.301,-0.052,"
"v20250113_wearDn33iot_Rapid,0,102.591003,0,1,2.3281,-0.0610,0.6714,0.3662,0.2258,-0.1553,0.9667,0.0400,0.0100,0,0,-12.969,0,-7.969,0,13.000,0.124,5.000,-4.031,222.913,0,0,0,2.3281,2.3281,0.0000,1.000,0,3.3000,0,0.0000,0.1058,1,1,1,1,-0.272,-0.038,0.481,-0.087,"
"v20250113_wearDn33iot_Rapid,0,102.691002,0,1,2.3378,-0.4883,1.7090,0.4272,0.2266,-0.1504,0.9678,0.0400,0.0100,0,0,-12.980,0,-7.980,0,13.000,0.234,5.000,-4.020,222.960,0,0,0,2.3378,2.3378,0.0000,1.000,0,3.3000,0,-0.0033,0.7226,1,1,1,1,-0.487,0.307,0.593,0.014,"
"v20250113_wearDn33iot_Rapid,0,102.791000,0,1,2.3539,-0.1831,0.4883,0.2441,0.2155,-0.1477,0.9749,0.0400,0.0100,0,0,-13.129,0,-8.129,0,13.000,0.519,5.000,-3.871,222.985,0,0,0,2.3539,2.3539,0.0000,1.000,0,3.3000,0,-0.0015,0.7045,1,1,1,1,0.043,0.993,0.496,0.060,"
"v20250113_wearDn33iot_Rapid,0,102.890999,0,1,2.3596,0.6104,-0.3662,0.2441,0.2140,-0.1422,0.9755,0.0400,0.0100,0,0,-13.447,0,-8.447,0,13.000,0.619,5.000,-3.553,223.004,0,0,0,2.3596,2.3596,0.0000,1.000,0,3.3000,0,0.0016,-0.0435,1,1,1,1,0.972,1.329,0.386,-0.013,"
"v20250113_wearDn33iot_Rapid,0,102.990997,0,1,2.3725,1.5259,-1.5259,0.0610,0.2192,-0.1461,0.9691,0.0400,0.0100,0,0,-13.557,0,-8.557,0,13.000,0.368,5.000,-3.443,223.086,0,0,0,2.3725,2.3725,0.0000,1.000,0,3.3000,0,-0.0005,0.7131,1,1,1,1,1.398,0.451,0.445,0.122,"
"v20250113_wearDn33iot_Rapid,0,103.091003,0,1,2.4514,1.8311,-1.8311,-0.3662,0.2223,-0.1532,0.9727,0.0400,0.0100,0,0,-13.458,0,-8.458,0,13.000,0.149,5.000,-3.542,223.185,0,0,0,2.4514,2.4514,0.0000,1.000,0,3.3000,0,-0.0005,2.1080,1,1,1,1,0.835,-0.646,0.628,0.536,"
"v20250113_wearDn33iot_Rapid,0,103.191002,0,1,2.4530,1.3428,-1.1597,0.5493,0.2306,-0.1512,0.9696,0.0400,0.0100,0,0,-13.380,0,-8.380,0,13.000,-0.135,5.000,-3.620,223.347,0,0,0,2.4530,2.4530,0.0000,1.000,0,3.3000,0,0.0017,2.2638,1,1,1,1,0.160,-1.392,0.904,0.491,"
"v20250113_wearDn33iot_Rapid,0,103.291000,0,1,2.4176,-0.4883,-0.4883,-0.1221,0.2225,-0.1552,0.9694,0.0400,0.0100,0,0,-13.056,0,-8.056,0,13.000,0.009,5.000,-3.944,223.450,0,0,0,2.4176,2.4176,0.0000,1.000,0,3.3000,0,0.0006,0.7766,1,1,1,1,-0.732,-1.050,1.060,-0.215,"
"v20250113_wearDn33iot_Rapid,0,103.390999,0,1,2.3870,0.9766,-0.8545,0.7935,0.2310,-0.1515,0.9695,0.0400,0.0100,0,0,-13.126,0,-8.126,0,13.000,-0.180,5.000,-3.874,223.590,0,0,0,2.3870,2.3870,0.0000,1.000,0,3.3000,0,0.0002,-0.1414,1,1,1,1,-0.880,-0.780,1.128,-0.205,"
"v20250113_wearDn33iot_Rapid,0,103.490997,0,1,2.3789,0.7324,-0.7324,0.1221,0.2313,-0.1511,0.9735,0.0400,0.0100,0,0,-13.181,0,-8.181,0,13.000,-0.258,5.000,-3.819,223.662,0,0,0,2.3789,2.3789,0.0000,1.000,0,3.3000,0,0.0035,-0.4017,1,1,1,1,-0.291,-0.979,1.091,-0.093,"
"v20250113_wearDn33iot_Rapid,0,103.591003,0,1,2.3789,-0.0610,0.3662,0.0000,0.2345,-0.1562,0.9628,0.0400,0.0100,0,0,-12.935,0,-7.935,0,13.000,-0.345,5.000,-4.065,223.757,0,0,0,2.3789,2.3789,0.0000,1.000,0,3.3000,0,0.0009,-1.2227,1,1,1,1,-0.602,-0.920,0.993,-0.097,"
"v20250113_wearDn33iot_Rapid,0,103.691002,0,1,2.3676,0.1221,0.7935,-0.1831,0.2317,-0.1516,0.9695,0.0400,0.0100,0,0,-13.002,0,-8.002,0,13.000,-0.232,5.000,-3.998,223.759,0,0,0,2.3676,2.3676,0.0000,1.000,0,3.3000,0,-0.0023,-1.5307,1,1,1,1,-0.664,-0.473,0.778,-0.134,"
"v20250113_wearDn33iot_Rapid,0,103.791000,0,1,2.3741,0.2441,0.5493,-0.0610,0.2222,-0.1506,0.9735,0.0400,0.0100,0,0,-13.093,0,-8.093,0,13.000,0.096,5.000,-3.907,223.775,0,0,0,2.3741,2.3741,0.0000,1.000,0,3.3000,0,0.0008,-1.3609,1,1,1,1,-0.087,0.615,0.510,0.055,"
"v20250113_wearDn33iot_Rapid,0,103.890999,0,1,2.3652,0.4272,-0.3662,0.0610,0.2271,-0.1506,0.9714,0.0400,0.0100,0,0,-13.143,0,-8.143,0,13.000,0.022,5.000,-3.857,223.830,0,0,0,2.3652,2.3652,0.0000,1.000,0,3.3000,0,0.0023,-1.2621,1,1,1,1,0.216,0.806,0.455,-0.069,"
"v20250113_wearDn33iot_Rapid,0,103.990997,0,1,2.3571,0.6714,-0.7935,0.0610,0.2289,-0.1516,0.9690,0.0400,0.0100,0,0,-13.151,0,-8.151,0,13.000,-0.124,5.000,-3.849,223.906,0,0,0,2.3571,2.3571,0.0000,1.000,0,3.3000,0,0.0011,-0.7415,1,1,1,1,0.237,0.044,0.538,-0.117,"
"v20250113_wearDn33iot_Rapid,0,104.091003,0,1,2.3233,0.2441,-0.4272,-0.3052,0.2295,-0.1548,0.9679,0.0400,0.0100,0,0,-13.022,0,-8.022,0,13.000,-0.188,5.000,-3.978,223.963,0,0,0,2.3233,2.3233,0.0000,1.000,0,3.3000,0,-0.0011,-0.4383,1,1,1,1,-0.115,-0.372,0.585,-0.277,"
"v20250113_wearDn33iot_Rapid,0,104.191002,0,1,2.3120,1.2207,-0.5493,0.2441,0.2323,-0.1464,0.9750,0.0400,0.0100,0,0,-13.321,0,-8.321,0,13.000,-0.265,5.000,-3.679,224.000,0,0,0,2.3120,2.3120,0.0000,1.000,0,3.3000,0,0.0021,0.0218,1,1,1,1,0.336,-0.504,0.535,-0.054,"
"v20250113_wearDn33iot_Rapid,0,104.291000,0,1,2.3636,0.0000,-0.7324,-0.3052,0.2234,-0.1539,0.9709,0.0400,0.0100,0,0,-13.122,0,-8.122,0,13.000,-0.097,5.000,-3.878,224.071,0,0,0,2.3636,2.3636,0.0000,1.000,0,3.3000,0,0.0037,0.3190,1,1,1,1,0.318,-0.087,0.543,0.149,"
"v20250113_wearDn33iot_Rapid,0,104.390999,0,1,2.3789,1.1597,-0.9155,-0.4272,0.2390,-0.1536,0.9644,0.0400,0.0100,0,0,-13.119,0,-8.119,0,13.000,-0.515,5.000,-3.881,224.116,0,0,0,2.3789,2.3789,0.0000,1.000,0,3.3000,0,-0.0008,0.5754,1,1,1,1,-0.172,-0.641,0.554,0.169,"
"v20250113_wearDn33iot_Rapid,0,104.490997,0,1,2.3741,1.0376,-0.1831,-0.1831,0.2343,-0.1526,0.9692,0.0400,0.0100,0,0,-13.152,0,-8.152,0,13.000,-0.484,5.000,-3.848,224.163,0,0,0,2.3741,2.3741,0.0000,1.000,0,3.3000,0,-0.0021,0.7645,1,1,1,1,-0.039,-1.078,0.516,0.037,"
"v20250113_wearDn33iot_Rapid,0,104.591003,0,1,2.3684,0.2441,0.4272,-0.7935,0.2308,-0.1569,0.9664,0.0400,0.0100,0,0,-12.966,0,-7.966,0,13.000,-0.335,5.000,-4.034,224.174,0,0,0,2.3684,2.3684,0.0000,1.000,0,3.3000,0,-0.0024,0.3527,1,1,1,1,-0.361,-0.281,0.420,-0.036,"
"v20250113_wearDn33iot_Rapid,0,104.691002,0,1,2.3523,0.6104,-0.1221,0.0000,0.2305,-0.1547,0.9683,0.0400,0.0100,0,0,-12.961,0,-7.961,0,13.000,-0.282,5.000,-4.039,224.236,0,0,0,2.3523,2.3523,0.0000,1.000,0,3.3000,0,-0.0030,-0.1559,1,1,1,1,-0.566,0.213,0.407,-0.168,"
"v20250113_wearDn33iot_Rapid,0,104.791000,0,1,2.3571,0.5493,-0.1831,-0.0610,0.2303,-0.1549,0.9694,0.0400,0.0100,0,0,-12.951,0,-7.951,0,13.000,-0.250,5.000,-4.049,224.293,0,0,0,2.3571,2.3571,0.0000,1.000,0,3.3000,0,-0.0013,-0.6167,1,1,1,1,-0.375,0.292,0.480,0.023,"
"v20250113_wearDn33iot_Rapid,0,104.890999,0,1,2.3451,0.4272,-0.0610,-0.3052,0.2335,-0.1556,0.9673,0.0400,0.0100,0,0,-12.908,0,-7.908,0,13.000,-0.329,5.000,-4.092,224.329,0,0,0,2.3451,2.3451,0.0000,1.000,0,3.3000,0,-0.0005,-0.7903,1,1,1,1,-0.336,0.067,0.471,-0.027,"
"v20250113_wearDn33iot_Rapid,0,104.990997,0,1,2.3926,0.4883,0.3662,-0.3662,0.2310,-0.1552,0.9663,0.0400,0.0100,0,0,-12.905,0,-7.905,0,13.000,-0.262,5.000,-4.095,224.345,0,0,0,2.3926,2.3926,0.0000,1.000,0,3.3000,0,-0.0019,-0.6958,1,1,1,1,-0.287,0.042,0.385,0.190,"
"v20250113_wearDn33iot_Rapid,0,105.091003,0,1,2.3354,0.2441,0.0000,-0.4883,0.2288,-0.1559,0.9695,0.0400,0.0100,0,0,-12.874,0,-7.874,0,13.000,-0.183,5.000,-4.126,224.356,0,0,0,2.3354,2.3354,0.0000,1.000,0,3.3000,0,-0.0014,-0.5450,1,1,1,1,-0.246,0.314,0.285,-0.168,"
"v20250113_wearDn33iot_Rapid,0,105.191002,0,1,2.3604,0.9155,-0.6104,0.3052,0.2328,-0.1523,0.9720,0.0400,0.0100,0,0,-13.020,0,-8.020,0,13.000,-0.291,5.000,-3.980,224.427,0,0,0,2.3604,2.3604,0.0000,1.000,0,3.3000,0,0.0026,-0.1093,1,1,1,1,0.107,0.102,0.344,0.003,"
"v20250113_wearDn33iot_Rapid,0,105.291000,0,1,2.3410,-0.4883,-0.1831,-0.3662,0.2235,-0.1589,0.9670,0.0400,0.0100,0,0,-12.754,0,-7.754,0,13.000,-0.077,5.000,-4.246,224.489,0,0,0,2.3410,2.3410,0.0000,1.000,0,3.3000,0,0.0017,0.1381,1,1,1,1,-0.239,0.322,0.469,-0.209,"
"v20250113_wearDn33iot_Rapid,0,105.390999,0,1,2.3652,0.6714,-0.4272,0.1831,0.2378,-0.1548,0.9652,0.0400,0.0100,0,0,-12.836,0,-7.836,0,13.000,-0.404,5.000,-4.164,224.555,0,0,0,2.3652,2.3652,0.0000,1.000,0,3.3000,0,-0.0018,0.0357,1,1,1,1,-0.451,-0.115,0.537,-0.110,"
"v20250113_wearDn33iot_Rapid,0,105.490997,0,1,2.3410,0.4883,0.4272,0.0000,0.2330,-0.1521,0.9686,0.0400,0.0100,0,0,-12.961,0,-7.961,0,13.000,-0.334,5.000,-4.039,224.575,0,0,0,2.3410,2.3410,0.0000,1.000,0,3.3000,0,-0.0015,-0.0023,1,1,1,1,0.141,-0.510,0.488,-0.130,"
"v20250113_wearDn33iot_Rapid,0,105.591003,0,1,2.3926,-0.1831,0.7935,-0.3662,0.2266,-0.1548,0.9684,0.0400,0.0100,0,0,-12.888,0,-7.888,0,13.000,-0.085,5.000,-4.112,224.585,0,0,0,2.3926,2.3926,0.0000,1.000,0,3.3000,0,-0.0010,0.0221,1,1,1,1,0.156,0.347,0.354,0.288,"
"v20250113_wearDn33iot_Rapid,0,105.691002,0,1,2.4015,0.4272,-0.0610,0.0000,0.2264,-0.1519,0.9708,0.0400,0.0100,0,0,-12.998,0,-7.998,0,13.000,-0.023,5.000,-4.002,224.616,0,0,0,2.4015,2.4015,0.0000,1.000,0,3.3000,0,-0.0001,-0.1173,1,1,1,1,0.198,0.793,0.299,0.001,"
"v20250113_wearDn33iot_Rapid,0,105.791000,0,1,2.4377,0.4272,-0.1221,-0.0610,0.2281,-0.1553,0.9686,0.0400,0.0100,0,0,-12.945,0,-7.945,0,13.000,-0.057,5.000,-4.055,224.678,0,0,0,2.4377,2.4377,0.0000,1.000,0,3.3000,0,0.0006,-0.4565,1,1,1,1,0.207,0.521,0.370,0.165,"
"v20250113_wearDn33iot_Rapid,0,105.890999,0,1,2.3491,0.1831,0.1831,0.0610,0.2291,-0.1549,0.9689,0.0400,0.0100,0,0,-12.904,0,-7.904,0,13.000,-0.068,5.000,-4.096,224.740,0,0,0,2.3491,2.3491,0.0000,1.000,0,3.3000,0,0.0004,-0.6489,1,1,1,1,-0.058,0.230,0.469,-0.117,"
"v20250113_wearDn33iot_Rapid,0,105.990997,0,1,2.3289,0.1831,0.2441,0.0000,0.2288,-0.1523,0.9702,0.0400,0.0100,0,0,-12.967,0,-7.967,0,13.000,-0.054,5.000,-4.033,224.771,0,0,0,2.3289,2.3289,0.0000,1.000,0,3.3000,0,0.0011,-0.7610,1,1,1,1,0.024,0.150,0.462,-0.143,"
"v20250113_wearDn33iot_Rapid,0,106.091003,0,1,2.3700,0.3052,-0.0610,0.4272,0.2252,-0.1525,0.9692,0.0400,0.0100,0,0,-12.993,0,-7.993,0,13.000,0.024,5.000,-4.007,224.860,0,0,0,2.3700,2.3700,0.0000,1.000,0,3.3000,0,0.0005,-0.5157,1,1,1,1,0.182,0.282,0.525,0.211,"
"v20250113_wearDn33iot_Rapid,0,106.191002,0,1,2.3426,0.7935,0.4883,-0.3052,0.2351,-0.1528,0.9614,0.0400,0.0100,0,0,-13.026,0,-8.026,0,13.000,-0.226,5.000,-3.974,224.878,0,0,0,2.3426,2.3426,0.0000,1.000,0,3.3000,0,-0.0044,0.0942,1,1,1,1,0.229,-0.221,0.517,-0.059,"
"v20250113_wearDn33iot_Rapid,0,106.291000,0,1,2.4039,0.0000,0.3662,0.6104,0.2245,-0.1498,0.9751,0.0400,0.0100,0,0,-13.095,0,-8.095,0,13.000,0.035,5.000,-3.905,224.961,0,0,0,2.4039,2.4039,0.0000,1.000,0,3.3000,0,-0.0022,0.4716,1,1,1,1,0.346,-0.029,0.523,0.250,"
"v20250113_wearDn33iot_Rapid,0,106.390999,0,1,2.3491,-0.1221,0.7935,-0.3052,0.2262,-0.1534,0.9685,0.0400,0.0100,0,0,-13.003,0,-8.003,0,13.000,0.108,5.000,-3.997,224.982,0,0,0,2.3491,2.3491,0.0000,1.000,0,3.3000,0,0.0016,0.5118,1,1,1,1,0.138,0.608,0.512,-0.087,"
"v20250113_wearDn33iot_Rapid,0,106.490997,0,1,2.3531,0.1221,0.4883,0.6104,0.2209,-0.1538,0.9677,0.0400,0.0100,0,0,-12.946,0,-7.946,0,13.000,0.271,5.000,-4.054,225.094,0,0,0,2.3531,2.3531,0.0000,1.000,0,3.3000,0,-0.0015,0.5219,1,1,1,1,-0.204,0.849,0.588,-0.067,"
"v20250113_wearDn33iot_Rapid,0,106.591003,0,1,2.3402,-0.2441,0.4272,0.8545,0.2185,-0.1418,0.9775,0.0400,0.0100,0,0,-13.271,0,-8.271,0,13.000,0.470,5.000,-3.729,225.139,0,0,0,2.3402,2.3402,0.0000,1.000,0,3.3000,0,0.0012,0.5342,1,1,1,1,0.464,1.233,0.654,-0.260,"
"v20250113_wearDn33iot_Rapid,0,106.691002,0,1,2.4007,0.7324,-0.3052,0.0610,0.2267,-0.1415,0.9738,0.0400,0.0100,0,0,-13.545,0,-8.545,0,13.000,0.230,5.000,-3.455,225.151,0,0,0,2.4007,2.4007,0.0000,1.000,0,3.3000,0,0.0052,0.4728,1,1,1,1,1.452,0.595,0.502,0.167,"
"v20250113_wearDn33iot_Rapid,0,106.791000,0,1,2.3539,0.9155,0.3052,-0.4272,0.2252,-0.1481,0.9691,0.0400,0.0100,0,0,-13.501,0,-8.501,0,13.000,0.179,5.000,-3.499,225.180,0,0,0,2.3539,2.3539,0.0000,1.000,0,3.3000,0,0.0027,0.4315,1,1,1,1,1.282,-0.180,0.389,0.008,"
"v20250113_wearDn33iot_Rapid,0,106.890999,0,1,2.3797,0.5493,0.6714,-0.1831,0.2214,-0.1503,0.9708,0.0400,0.0100,0,0,-13.379,0,-8.379,0,13.000,0.313,5.000,-3.621,225.238,0,0,0,2.3797,2.3797,0.0000,1.000,0,3.3000,0,-0.0004,0.4120,1,1,1,1,0.439,0.083,0.412,0.188,"
"v20250113_wearDn33iot_Rapid,0,106.990997,0,1,2.3596,0.2441,0.6104,-0.1831,0.2187,-0.1506,0.9714,0.0400,0.0100,0,0,-13.278,0,-8.278,0,13.000,0.453,5.000,-3.722,225.284,0,0,0,2.3596,2.3596,0.0000,1.000,0,3.3000,0,-0.0010,0.0909,1,1,1,1,-0.169,0.591,0.451,-0.091,"
"v20250113_wearDn33iot_Rapid,0,107.091003,0,1,2.3620,0.0610,0.0000,0.5493,0.2163,-0.1471,0.9746,0.0400,0.0100,0,0,-13.308,0,-8.308,0,13.000,0.560,5.000,-3.692,225.377,0,0,0,2.3620,2.3620,0.0000,1.000,0,3.3000,0,0.0002,-0.2679,1,1,1,1,-0.221,0.840,0.556,0.000,"
"v20250113_wearDn33iot_Rapid,0,107.191002,0,1,2.3620,0.8545,0.2441,-0.7324,0.2252,-0.1477,0.9680,0.0400,0.0100,0,0,-13.385,0,-8.385,0,13.000,0.326,5.000,-3.615,225.350,0,0,0,2.3620,2.3620,0.0000,1.000,0,3.3000,0,-0.0010,-0.0804,1,1,1,1,0.085,0.202,0.448,0.001,"
"v20250113_wearDn33iot_Rapid,0,107.291000,0,1,2.3523,0.4883,0.0000,0.6714,0.2202,-0.1436,0.9769,0.0400,0.0100,0,0,-13.516,0,-8.516,0,13.000,0.396,5.000,-3.484,225.443,0,0,0,2.3523,2.3523,0.0000,1.000,0,3.3000,0,0.0007,0.1701,1,1,1,1,0.469,-0.150,0.420,-0.147,"
"v20250113_wearDn33iot_Rapid,0,107.390999,0,1,2.3571,0.0000,0.3662,-0.7935,0.2162,-0.1488,0.9696,0.0400,0.0100,0,0,-13.381,0,-8.381,0,13.000,0.520,5.000,-3.619,225.436,0,0,0,2.3571,2.3571,0.0000,1.000,0,3.3000,0,0.0007,0.0886,1,1,1,1,0.232,0.300,0.406,0.094,"
"v20250113_wearDn33iot_Rapid,0,107.490997,0,1,2.3596,0.6104,0.4272,0.1221,0.2194,-0.1486,0.9703,0.0400,0.0100,0,0,-13.364,0,-8.364,0,13.000,0.516,5.000,-3.636,225.503,0,0,0,2.3596,2.3596,0.0000,1.000,0,3.3000,0,-0.0030,0.0009,1,1,1,1,-0.139,0.397,0.379,-0.085,"
"v20250113_wearDn33iot_Rapid,0,107.591003,0,1,2.3588,0.1831,0.1831,0.3052,0.2120,-0.1442,0.9779,0.0400,0.0100,0,0,-13.470,0,-8.470,0,13.000,0.741,5.000,-3.530,225.557,0,0,0,2.3588,2.3588,0.0000,1.000,0,3.3000,0,0.0003,-0.3750,1,1,1,1,0.111,0.714,0.466,0.193,"
"v20250113_wearDn33iot_Rapid,0,107.691002,0,1,2.3813,0.4883,-0.4272,-0.3052,0.2207,-0.1458,0.9730,0.0400,0.0100,0,0,-13.498,0,-8.498,0,13.000,0.512,5.000,-3.502,225.584,0,0,0,2.3813,2.3813,0.0000,1.000,0,3.3000,0,0.0028,-0.4825,1,1,1,1,0.318,0.352,0.437,0.058,"
"v20250113_wearDn33iot_Rapid,0,107.791000,0,1,2.3579,0.4883,0.0000,0.0610,0.2195,-0.1473,0.9705,0.0400,0.0100,0,0,-13.447,0,-8.447,0,13.000,0.464,5.000,-3.553,225.657,0,0,0,2.3579,2.3579,0.0000,1.000,0,3.3000,0,0.0005,-0.4464,1,1,1,1,0.136,-0.303,0.469,0.007,"
"v20250113_wearDn33iot_Rapid,0,107.890999,0,1,2.3588,0.3662,0.1221,-0.1221,0.2175,-0.1470,0.9738,0.0400,0.0100,0,0,-13.439,0,-8.439,0,13.000,0.524,5.000,-3.561,225.699,0,0,0,2.3588,2.3588,0.0000,1.000,0,3.3000,0,-0.0004,-0.5604,1,1,1,1,-0.027,-0.143,0.505,-0.076,"
"v20250113_wearDn33iot_Rapid,0,107.990997,0,1,2.3708,0.4883,0.1831,-0.1831,0.2179,-0.1449,0.9731,0.0400,0.0100,0,0,-13.506,0,-8.506,0,13.000,0.543,5.000,-3.494,225.720,0,0,0,2.3708,2.3708,0.0000,1.000,0,3.3000,0,0.0003,-0.4936,1,1,1,1,0.112,0.063,0.427,0.055,"
"v20250113_wearDn33iot_Rapid,0,108.091003,0,1,2.3571,0.1831,-0.1221,0.2441,0.2140,-0.1445,0.9749,0.0400,0.0100,0,0,-13.518,0,-8.518,0,13.000,0.650,5.000,-3.482,225.792,0,0,0,2.3571,2.3571,0.0000,1.000,0,3.3000,0,0.0006,-0.4627,1,1,1,1,0.214,0.299,0.452,-0.031,"
"v20250113_wearDn33iot_Rapid,0,108.191002,0,1,2.3684,0.6104,0.1831,-1.0376,0.2213,-0.1495,0.9667,0.0400,0.0100,0,0,-13.412,0,-8.412,0,13.000,0.461,5.000,-3.588,225.771,0,0,0,2.3684,2.3684,0.0000,1.000,0,3.3000,0,-0.0026,0.0877,1,1,1,1,-0.075,-0.029,0.359,-0.046,"
"v20250113_wearDn33iot_Rapid,0,108.291000,0,1,2.3612,0.6104,0.1831,1.0376,0.2172,-0.1429,0.9774,0.0400,0.0100,0,0,-13.553,0,-8.553,0,13.000,0.574,5.000,-3.447,225.897,0,0,0,2.3612,2.3612,0.0000,1.000,0,3.3000,0,-0.0014,0.8755,1,1,1,1,0.064,-0.118,0.447,0.083,"
"v20250113_wearDn33iot_Rapid,0,108.390999,0,1,2.3475,0.0610,0.3052,-0.8545,0.2141,-0.1476,0.9706,0.0400,0.0100,0,0,-13.445,0,-8.445,0,13.000,0.663,5.000,-3.555,225.880,0,0,0,2.3475,2.3475,0.0000,1.000,0,3.3000,0,0.0001,0.9087,1,1,1,1,0.064,0.323,0.462,-0.180,"
"v20250113_wearDn33iot_Rapid,0,108.490997,0,1,2.3668,0.6714,0.0610,-0.1221,0.2170,-0.1492,0.9690,0.0400,0.0100,0,0,-13.381,0,-8.381,0,13.000,0.603,5.000,-3.619,225.941,0,0,0,2.3668,2.3668,0.0000,1.000,0,3.3000,0,-0.0039,0.4789,1,1,1,1,-0.292,0.230,0.380,-0.199,"
"v20250113_wearDn33iot_Rapid,0,108.591003,0,1,2.3531,0.1831,0.4272,0.4272,0.2103,-0.1447,0.9778,0.0400,0.0100,0,0,-13.460,0,-8.460,0,13.000,0.857,5.000,-3.540,226.009,0,0,0,2.3531,2.3531,0.0000,1.000,0,3.3000,0,-0.0010,0.0300,1,1,1,1,-0.125,0.571,0.485,0.007,"
"v20250113_wearDn33iot_Rapid,0,108.691002,0,1,2.3636,0.4272,-0.1831,-0.4883,0.2168,-0.1438,0.9734,0.0400,0.0100,0,0,-13.549,0,-8.549,0,13.000,0.700,5.000,-3.451,226.000,0,0,0,2.3636,2.3636,0.0000,1.000,0,3.3000,0,0.0021,-0.1797,1,1,1,1,0.255,0.470,0.398,0.041,"
"v20250113_wearDn33iot_Rapid,0,108.791000,0,1,2.3765,0.6104,0.0000,-0.0610,0.2144,-0.1449,0.9742,0.0400,0.0100,0,0,-13.575,0,-8.575,0,13.000,0.720,5.000,-3.425,226.048,0,0,0,2.3765,2.3765,0.0000,1.000,0,3.3000,0,0.0019,-0.2785,1,1,1,1,0.370,0.046,0.327,-0.007,"
"v20250113_wearDn33iot_Rapid,0,108.890999,0,1,2.3628,0.3662,-0.3052,-0.3662,0.2128,-0.1460,0.9740,0.0400,0.0100,0,0,-13.535,0,-8.535,0,13.000,0.740,5.000,-3.465,226.078,0,0,0,2.3628,2.3628,0.0000,1.000,0,3.3000,0,0.0015,-0.3261,1,1,1,1,0.187,0.107,0.349,0.009,"
"v20250113_wearDn33iot_Rapid,0,108.990997,0,1,2.3628,0.3662,-0.2441,0.0000,0.2156,-0.1461,0.9711,0.0400,0.0100,0,0,-13.491,0,-8.491,0,13.000,0.665,5.000,-3.509,226.145,0,0,0,2.3628,2.3628,0.0000,1.000,0,3.3000,0,-0.0006,-0.4287,1,1,1,1,-0.053,-0.060,0.409,0.029,"
"v20250113_wearDn33iot_Rapid,0,109.091003,0,1,2.3483,0.1831,-0.4272,0.0000,0.2145,-0.1458,0.9736,0.0400,0.0100,0,0,-13.471,0,-8.471,0,13.000,0.655,5.000,-3.529,226.205,0,0,0,2.3483,2.3483,0.0000,1.000,0,3.3000,0,-0.0014,-0.4972,1,1,1,1,-0.154,-0.193,0.496,-0.049,"
"v20250113_wearDn33iot_Rapid,0,109.191002,0,1,2.3596,1.0376,-0.2441,-0.0610,0.2275,-0.1423,0.9702,0.0400,0.0100,0,0,-13.634,0,-8.634,0,13.000,0.274,5.000,-3.366,226.235,0,0,0,2.3596,2.3596,0.0000,1.000,0,3.3000,0,-0.0009,-0.0364,1,1,1,1,0.219,-0.947,0.473,-0.121,"
"v20250113_wearDn33iot_Rapid,0,109.291000,0,1,2.3499,0.0000,-0.3052,-0.1221,0.2120,-0.1409,0.9808,0.0400,0.0100,0,0,-13.702,0,-8.702,0,13.000,0.575,5.000,-3.298,226.258,0,0,0,2.3499,2.3499,0.0000,1.000,0,3.3000,0,0.0035,0.0401,1,1,1,1,0.571,-0.621,0.391,-0.123,"
"v20250113_wearDn33iot_Rapid,0,109.390999,0,1,2.3700,0.4883,-0.4272,-0.6104,0.2238,-0.1459,0.9686,0.0400,0.0100,0,0,-13.596,0,-8.596,0,13.000,0.308,5.000,-3.404,226.284,0,0,0,2.3700,2.3700,0.0000,1.000,0,3.3000,0,0.0033,0.0082,1,1,1,1,0.244,-0.402,0.335,0.126,"
"v20250113_wearDn33iot_Rapid,0,109.490997,0,1,2.3853,0.9155,0.0000,-0.2441,0.2185,-0.1477,0.9703,0.0400,0.0100,0,0,-13.531,0,-8.531,0,13.000,0.382,5.000,-3.469,226.341,0,0,0,2.3853,2.3853,0.0000,1.000,0,3.3000,0,-0.0020,0.3817,1,1,1,1,-0.180,-0.569,0.370,0.145,"
