key_Rapid,reset,cTime,head_reset,eye_reset,eye_voltage_norm,a_raw,b_raw,c_raw,x_raw,y_raw,z_raw,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_f_confirmed,max_nod_p,max_nod_p_confirmed,delta_pitch,pitch_filt,delta_roll,roll_filt,head_buzz_f,head_buzz_p,eye_buzz,lt_state,st_state,dltst,cf,freeze,v3v3,head_buzz,g_quiet,o_quiet
v20250113_wearDn33iot_Rapid,0,20.1,1,0,1.5577,0.0107,0.114,-0.0202,0.0154,-0.0658,1.0342,0.04,0.01,1,1,-4.921,0,0.079,0,13,12.079,5,2.26,0,0,1,1.9735,1.6068,0.3667,0,1,3.3,0,0.089,-0.8641
v20250113_wearDn33iot_Rapid,0,20.200001,1,0,1.5634,-0.0714,0.0192,-0.0117,-0.0129,-0.0205,1.0383,0.04,0.01,1,1,-4.103,0,0.897,0,13,12.897,5,3.251,0,0,1,1.9735,1.5918,0.3817,0,1,3.3,0,0.2691,-0.5489
v20250113_wearDn33iot_Rapid,0,20.299999,1,0,1.6214,-0.1896,-0.2109,0.0117,-0.0652,-0.0197,1.0217,0.04,0.01,1,1,-2.212,0,2.788,0,13,14.788,5,3.754,0,0,1,1.9735,1.5915,0.382,0,1,3.3,0,0.1917,0.5591
v20250113_wearDn33iot_Rapid,0,20.4,1,0,1.8704,-0.3579,-0.4112,-0.0245,0.0078,-0.082,0.9462,0.04,0.01,1,1,-3.367,0,1.633,0,13,13.633,5,2.026,0,0,1,1.9735,1.6363,0.3371,0,1,3.3,0,-0.2854,3.0042
v20250113_wearDn33iot_Rapid,0,20.5,1,0,1.9582,-0.2461,-0.4155,-0.0746,0.0768,-0.1426,0.9764,0.04,0.01,1,1,-5.985,0,-0.985,0,13,11.015,5,-0.542,0,0,1,1.9735,1.7052,0.2683,0,1,3.3,0,-0.4378,3.7656
v20250113_wearDn33iot_Rapid,0,20.6,1,0,1.9856,-0.131,-0.2983,-0.0884,0.2112,-0.1808,0.9636,0.04,0.01,1,1,-11.215,0,-6.215,0,13,5.785,5,-2.983,0,0,1,1.9735,1.7662,0.2073,0,1,3.3,0,-0.1833,2.4566
v20250113_wearDn33iot_Rapid,0,20.700001,1,0,2.0034,-0.0415,-0.0937,-0.066,0.1803,-0.1394,0.9371,0.04,0.01,1,1,-13.186,0,-8.186,0,13,3.814,5,-3.157,0,0,1,1.9735,1.8182,0.1553,0,1,3.3,0,-0.2803,0.0141
v20250113_wearDn33iot_Rapid,0,20.799999,1,0,1.9752,0.0213,0.0352,0.0085,0.223,-0.1648,0.9868,0.04,0.01,1,1,-13.243,0,-8.243,0,13,1.911,5,-3.757,0,0,1,1.9735,1.8552,0.1183,0,1,3.3,0,-0.0424,-1.8831
v20250113_wearDn33iot_Rapid,0,20.9,1,0,1.9784,0.0266,0.0277,0.0192,0.1282,-0.1246,1.0303,0.04,0.01,1,1,-13.241,0,-8.241,0,13,3.759,5,-2.746,0,0,1,1.9735,1.8902,0.0832,0,1,3.3,0,0.3459,-2.475
v20250113_wearDn33iot_Rapid,0,21.000999,1,0,1.9848,0.0053,0.0447,-0.0149,0.1907,-0.1433,0.9956,0.04,0.01,1,1,-14.103,0,-9.103,0,13,2.826,5,-2.897,0,0,1,1.9735,1.9071,0.0664,0,1,3.3,0,0.3603,-2.2871
v20250113_wearDn33iot_Rapid,0,21.080999,1,0,2.005,-0.0117,0.017,0.0075,0.1591,-0.1631,1.0193,0.04,0.01,1,1,-13.562,0,-8.562,0,13,3.358,5,-3.438,0,0,1,1.9735,1.9262,0.0473,0,1,3.3,0,0.3496,-2.0132
v20250113_wearDn33iot_Rapid,0,21.191,1,0,2.0171,-0.0117,0.0149,-0.0032,0.1458,-0.1239,0.9843,0.04,0.01,0,1,-13.158,0,-8.158,0,13,3.842,5,-2.729,0,0,1,1.9735,1.9482,0.0253,0.491,1,3.3,0,0.1494,-1.6943
v20250113_wearDn33iot_Rapid,0,21.291,1,0,2.013,-0.0202,0.033,0.0373,0.1743,-0.1539,0.9744,0.04,0.01,0,1,-13.709,0,-8.709,0,13,3.247,5,-3.291,0,0,1,1.9735,1.9627,0.0108,0.973,1,3.3,0,-0.0984,-1.1204
v20250113_wearDn33iot_Rapid,0,21.392,1,0,2.0155,-0.0011,0.0383,0.0043,0.1686,-0.1664,1.0151,0.04,0.01,0,1,-13.243,0,-8.243,0,13,3.306,5,-3.757,0,0,1,1.9737,1.9765,-0.0028,1,0,3.3,0,0.072,-0.7019
tone stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,21.492001,1,0,2.0122,-0.0096,0.0064,0.0128,0.1147,-0.132,0.959,0.04,0.01,0,0,-12.366,0,-7.366,0,13,4.634,5,-3.239,0,0,0,1.9739,1.9857,-0.0118,1,0,3.3,0,-0.134,-0.6045
v20250113_wearDn33iot_Rapid,0,21.6,1,0,2.0114,-0.0032,0.0096,0.0085,0.1483,-0.1427,0.9747,0.04,0.01,0,0,-12.601,0,-7.601,0,13,4.399,5,-3.23,0,0,0,1.9742,1.9944,-0.0203,1,0,3.3,0,-0.2909,-0.5336
v20250113_wearDn33iot_Rapid,0,21.700001,1,0,2.0082,-0.0021,-0.0011,0.0032,0.131,-0.1567,0.9796,0.04,0.01,0,0,-12.192,0,-7.192,0,13,4.808,5,-3.615,0,0,0,1.9744,2.0015,-0.0271,1,0,3.3,0,-0.1795,-0.4739
v20250113_wearDn33iot_Rapid,0,21.799999,1,0,2.0509,-0.0043,0.0011,0.0043,0.1406,-0.1499,0.9862,0.04,0.01,0,0,-12.236,0,-7.236,0,13,4.764,5,-3.584,0,0,0,1.9746,2.0063,-0.0316,1,0,3.3,0,-0.089,-0.385
v20250113_wearDn33iot_Rapid,0,21.9,1,0,2.1033,-0.0032,0.0032,0.0075,0.142,-0.1492,0.9862,0.04,0.01,0,0,-12.295,0,-7.295,0,13,4.705,5,-3.548,0,0,0,1.9749,2.0105,-0.0356,1,0,3.3,0,-0.0075,-0.2663
v20250113_wearDn33iot_Rapid,0,22,1,0,2.0114,0.0085,0.0213,0.0064,0.1398,-0.1473,0.9906,0.04,0.01,0,0,-12.242,0,-7.242,0,13,4.758,5,-3.457,0,0,0,1.9751,2.0107,-0.0356,1,0,3.3,0,0.0285,-0.0905
v20250113_wearDn33iot_Rapid,0,22.1,1,0,2.0848,-0.0021,0.0117,0,0.1403,-0.1448,0.991,0.04,0.01,0,0,-12.227,0,-7.227,0,13,4.773,5,-3.337,0,0,0,1.9754,2.02,-0.0445,1,0,3.3,0,0.0633,-0.0272
v20250113_wearDn33iot_Rapid,0,22.200001,1,0,2.0888,0.0138,0.0277,0.0192,0.1289,-0.1476,0.9821,0.04,0.01,0,0,-11.921,0,-6.921,0,13,5.079,5,-3.395,0,0,0,1.976,2.0344,-0.0584,1,0,3.3,0,0.0024,0.0895
v20250113_wearDn33iot_Rapid,0,22.299999,1,0,2.0968,-0.0043,0.0213,0.0043,0.1251,-0.137,0.9943,0.04,0.01,0,0,-11.615,0,-6.615,0,13,5.385,5,-3.069,0,0,0,1.9765,2.0451,-0.0686,1,0,3.3,0,0.0137,0.1304
v20250113_wearDn33iot_Rapid,0,22.4,1,0,1.9776,-0.0117,-0.0021,0.0043,0.1304,-0.1455,0.9901,0.04,0.01,0,0,-11.621,0,-6.621,0,13,5.379,5,-3.169,0,0,0,1.9767,2.039,-0.0623,1,0,3.3,0,0.0315,0.0132
v20250113_wearDn33iot_Rapid,0,22.5,1,0,1.9808,-0.0043,-0.0021,0.0043,0.1344,-0.1473,0.9845,0.04,0.01,0,0,-11.758,0,-6.758,0,13,5.242,5,-3.296,0,0,0,1.9768,2.027,-0.0502,1,0,3.3,0,0.0002,-0.0738
v20250113_wearDn33iot_Rapid,0,22.6,1,0,1.9655,0.0117,0.0277,-0.0032,0.1404,-0.1503,0.9786,0.04,0.01,0,0,-12.018,0,-7.018,0,13,4.982,5,-3.472,0,0,0,1.9768,2.0169,-0.0401,1,0,3.3,0,-0.0502,0.006
v20250113_wearDn33iot_Rapid,0,22.700001,1,0,2.1533,0.1449,0.2184,-0.0053,0.16,-0.1704,0.9415,0.04,0.01,0,0,-12.674,0,-7.674,0,13,4.143,5,-4.326,0,0,0,1.9772,2.0288,-0.0516,1,0,3.3,0,-0.23,1.3522
v20250113_wearDn33iot_Rapid,0,22.799999,1,0,2.2121,0.3984,0.6029,-0.0948,0.1038,-0.1594,0.9225,0.04,0.01,0,0,-11.63,0,-6.63,0,13,5.37,5,-4.506,0,0,0,1.9783,2.0647,-0.0864,1,0,3.3,0,-0.5022,4.8082
v20250113_wearDn33iot_Rapid,0,22.9,1,0,2.196,0.44,0.6839,0.0341,0.0516,-0.0906,0.9628,0.04,0.01,0,0,-9.334,0,-4.334,0,13,7.666,5,-2.336,0,0,0,1.9793,2.0922,-0.1128,1,0,3.3,0,-0.453,7.1009
v20250113_wearDn33iot_Rapid,0,23,1,0,2.1242,0.3856,0.6242,0.0426,-0.1053,0,1.0498,0.04,0.01,0,0,-3.731,0,1.269,0,13,13.269,5,1.457,0,0,0,1.9801,2.1035,-0.1234,1,0,3.3,0,0.1837,6.4842
v20250113_wearDn33iot_Rapid,0,23.1,1,0,2.1396,0.3952,0.7563,-0.0266,-0.1442,0.035,0.9722,0.04,0.01,0,0,0.556,0,5.556,0,13,17.556,5,4.443,0,0,0,1.981,2.1127,-0.1318,1,0,3.3,0,0.2567,5.7
v20250113_wearDn33iot_Rapid,0,23.200001,1,0,2.1629,0.4559,0.9289,-0.0511,-0.2604,0.0923,0.9036,0.04,0.01,0,0,6.593,0,11.593,0,13,23.593,5,7.826,0,0,0,1.9818,2.1212,-0.1394,1,0,3.3,0,-0.2199,5.8672
v20250113_wearDn33iot_Rapid,0,23.299999,1,0,2.1855,0.4069,0.7329,0.0373,-0.4114,0.1714,0.9219,0.04,0.01,0,0,13.561,0,18.561,0,13,30.561,5,11.846,0,0,0,1.9828,2.1336,-0.1508,1,0,3.3,0,0.0043,4.4549
v20250113_wearDn33iot_Rapid,0,23.4,1,0,2.225,0.3249,0.5433,-0.0011,-0.4631,0.2024,0.9009,0.04,0.01,0,0,18.636,0,23.636,0,13,35.636,5,15.052,0,0,0,1.9838,2.1472,-0.1633,1,0,3.3,0,0.3669,1.4281
v20250113_wearDn33iot_Rapid,0,23.5,1,0,2.171,0.2035,0.3803,-0.016,-0.4755,0.2073,0.8707,0.04,0.01,0,0,21.888,0,26.888,0,13,38.888,5,17.12,0,0,0,1.9847,2.1524,-0.1677,1,0,3.3,0,0.3366,-1.491
v20250113_wearDn33iot_Rapid,0,23.6,1,0,2.1613,0.1502,0.2812,0.0021,-0.5222,0.2112,0.8558,0.04,0.01,0,0,24.879,0,29.879,0,13,41.879,5,18.434,0,0,0,1.9857,2.1558,-0.1701,1,0,3.3,0,0.2753,-3.5522
v20250113_wearDn33iot_Rapid,0,23.700001,1,0,2.1895,0.2162,0.261,0.0437,-0.546,0.2573,0.8363,0.04,0.01,0,0,27.07,0,32.07,0,13,44.07,5,20.765,0,0,0,1.9866,2.1604,-0.1738,1,0,3.3,0,0.2917,-3.9044
v20250113_wearDn33iot_Rapid,0,23.799999,1,0,2.1734,0.1641,0.2365,0.0586,-0.559,0.2864,0.8182,0.04,0.01,0,0,28.599,0,33.599,0,13,45.599,5,23.087,0,0,0,1.9877,2.1689,-0.1813,1,0,3.3,0,0.2636,-3.6535
v20250113_wearDn33iot_Rapid,0,23.9,1,0,2.1855,0.1033,0.1832,0.0043,-0.5876,0.2994,0.7949,0.04,0.01,0,0,30.301,0,35.301,0,13,47.301,5,24.963,0,0,0,1.9886,2.1711,-0.1825,1,0,3.3,0,0.2205,-3.5935
v20250113_wearDn33iot_Rapid,0,24,1,0,2.1726,0.0426,0.1044,0.0149,-0.6019,0.3062,0.7662,0.04,0.01,0,0,31.871,0,36.871,0,13,48.871,5,26.507,0,0,0,1.9895,2.1714,-0.1819,1,0,3.3,0,0.1092,-3.7697
v20250113_wearDn33iot_Rapid,0,24.1,1,0,2.1774,0.0021,0.1087,-0.0224,-0.5999,0.3005,0.7648,0.04,0.01,0,0,32.666,0,37.666,0,13,49.666,5,27.129,0,0,0,1.9905,2.1759,-0.1854,1,0,3.3,0,-0.005,-3.4987
v20250113_wearDn33iot_Rapid,0,24.200001,1,0,2.1653,0.0501,0.1374,-0.0032,-0.6039,0.2798,0.7408,0.04,0.01,0,0,33.674,0,38.674,0,13,50.674,5,27.06,0,0,0,1.9914,2.1721,-0.1807,1,0,3.3,0,-0.1696,-2.6313
v20250113_wearDn33iot_Rapid,0,24.299999,1,0,2.2105,0.049,0.1896,-0.0181,-0.6198,0.3,0.7366,0.04,0.01,0,0,34.479,0,39.479,0,13,51.479,5,27.772,0,0,0,1.9923,2.1714,-0.1792,1,0,3.3,0,-0.2047,-1.5177
v20250113_wearDn33iot_Rapid,0,24.4,1,0,2.1645,0.0863,0.1587,-0.066,-0.6483,0.2916,0.7246,0.04,0.01,0,0,35.777,0,40.777,0,13,52.777,5,28.014,0,0,0,1.993,2.1662,-0.1731,1,0,3.3,0,-0.1015,-0.7395
v20250113_wearDn33iot_Rapid,0,24.5,1,0,2.1275,0.0202,0.032,-0.0075,-0.6779,0.3275,0.7617,0.04,0.01,0,0,36.189,0,41.189,0,13,53.189,5,28.809,0,0,0,1.9937,2.159,-0.1652,1,0,3.3,0,0.2562,-1.1696
v20250113_wearDn33iot_Rapid,0,24.6,1,0,2.1388,-0.032,-0.065,-0.033,-0.6742,0.3101,0.7185,0.04,0.01,0,0,37.131,0,42.131,0,13,54.131,5,29.241,0,0,0,1.9945,2.1539,-0.1595,1,0,3.3,0,0.3205,-1.366
v20250113_wearDn33iot_Rapid,0,24.700001,1,0,2.1428,-0.0724,-0.0916,-0.0138,-0.6554,0.2966,0.7234,0.04,0.01,0,0,37.206,0,42.206,0,13,54.206,5,28.899,0,0,0,1.9952,2.1511,-0.1559,1,0,3.3,0,0.0761,-0.8048
v20250113_wearDn33iot_Rapid,0,24.799999,1,0,2.146,-0.0842,-0.066,-0.0234,-0.6276,0.2836,0.7241,0.04,0.01,0,0,36.695,0,41.695,0,13,53.695,5,28.222,0,0,0,1.9959,2.1499,-0.1539,1,0,3.3,0,-0.133,-0.4526
v20250113_wearDn33iot_Rapid,0,24.9,1,0,2.0147,-0.0458,-0.0352,0.0266,-0.6401,0.2767,0.7305,0.04,0.01,0,0,36.644,0,41.644,0,13,53.644,5,27.553,0,0,0,1.9965,2.1407,-0.1441,1,0,3.3,0,-0.2145,-0.5014
v20250113_wearDn33iot_Rapid,0,25,1,0,1.9155,-0.0373,-0.065,0.0181,-0.6366,0.2709,0.7366,0.04,0.01,0,0,36.458,0,41.458,0,13,53.458,5,26.906,0,0,0,1.9962,2.0939,-0.0977,1,0,3.3,0,-0.1488,-0.5182
v20250113_wearDn33iot_Rapid,0,25.1,1,0,1.9341,-0.0202,-0.0629,-0.0043,-0.6118,0.28,0.7404,0.04,0.01,0,0,35.662,0,40.662,0,13,52.662,5,26.831,0,0,0,1.9959,2.0575,-0.0616,1,0,3.3,0,-0.1823,-0.4112
v20250113_wearDn33iot_Rapid,0,25.200001,1,0,1.9308,-0.0341,-0.0511,0.0138,-0.6125,0.2888,0.7549,0.04,0.01,0,0,34.965,0,39.965,0,13,51.965,5,26.896,0,0,0,1.9956,2.0304,-0.0348,1,0,3.3,0,-0.1051,-0.389
v20250113_wearDn33iot_Rapid,0,25.299999,1,0,1.9357,-0.0245,-0.0362,0.0075,-0.6097,0.2793,0.7463,0.04,0.01,0,0,34.737,0,39.737,0,13,51.737,5,26.704,0,0,0,1.9953,2.0099,-0.0146,1,0,3.3,0,-0.0862,-0.3952
v20250113_wearDn33iot_Rapid,0,25.4,1,0,1.9389,-0.0266,-0.0181,0.0021,-0.6189,0.2867,0.7539,0.04,0.01,0,0,34.65,0,39.65,0,13,51.65,5,26.756,0,0,0,1.995,1.9924,0.0026,1,0,3.3,0,-0.0233,-0.4773
v20250113_wearDn33iot_Rapid,0,25.5,1,0,1.9518,-0.0405,-0.0522,-0.0032,-0.6378,0.2911,0.765,0.04,0.01,0,0,34.809,0,39.809,0,13,51.809,5,26.778,0,0,0,1.9948,1.9821,0.0128,0.908,1,3.3,0,0.1564,-0.2576
v20250113_wearDn33iot_Rapid,0,25.6,1,0,1.727,-0.0937,-0.1182,0.0032,-0.629,0.2937,0.7634,0.04,0.01,0,0,34.687,0,39.687,0,13,51.687,5,26.878,0,0,0,1.9948,1.958,0.0368,0.106,1,3.3,0,0.2282,0.4046
v20250113_wearDn33iot_Rapid,0,25.700001,1,0,1.6021,-0.1257,-0.1736,-0.0202,-0.6147,0.269,0.7699,0.04,0.01,1,0,34.338,0,39.338,0,13,51.338,5,25.986,0,0,0,1.9948,1.8807,0.1141,0,1,3.3,0,0.135,1.1856
v20250113_wearDn33iot_Rapid,0,25.799999,1,0,1.5585,-0.1172,-0.1438,-0.0117,-0.5592,0.2491,0.7795,0.04,0.01,1,0,32.803,0,37.803,0,13,49.803,5,24.701,0,0,0,1.9948,1.8124,0.1824,0,1,3.3,0,-0.1028,1.2814
v20250113_wearDn33iot_Rapid,0,25.9,1,0,1.6665,-0.0937,-0.1023,0.0138,-0.5319,0.2233,0.7908,0.04,0.01,1,0,31.293,0,36.293,0,13,48.293,5,23.029,0,0,0,1.9948,1.7634,0.2314,0,1,3.3,0,-0.3319,0.7778
v20250113_wearDn33iot_Rapid,0,26,1,0,1.5892,-0.0522,-0.0394,0.0202,-0.5669,0.2339,0.8107,0.04,0.01,1,0,31.006,0,36.006,0,13,48.006,5,22.376,0,0,0,1.9948,1.7263,0.2685,0,1,3.3,0,-0.1846,-0.0307
v20250113_wearDn33iot_Rapid,0,26.1,1,0,1.5561,-0.1268,-0.2908,-0.0224,-0.6265,0.2692,0.864,0.04,0.01,1,0,31.229,0,36.229,0,13,48.229,5,22.649,0,0,0,1.9948,1.6887,0.3061,0,1,3.3,0,0.4562,0.8089
v20250113_wearDn33iot_Rapid,0,26.200001,1,0,1.5295,-0.2525,-0.44,-0.0469,-0.5231,0.2251,0.8301,0.04,0.01,1,0,29.606,0,34.606,0,13,46.606,5,21.643,0,0,0,1.9948,1.6565,0.3383,0,1,3.3,0,0.3603,2.7956
v20250113_wearDn33iot_Rapid,0,26.299999,1,0,1.4844,-0.229,-0.3558,-0.0117,-0.4628,0.1823,0.8654,0.04,0.01,1,0,26.923,0,31.923,0,13,43.923,5,19.41,0,0,0,1.9948,1.6217,0.3731,0,1,3.3,0,-0.103,3.0622
v20250113_wearDn33iot_Rapid,0,26.4,1,0,1.4538,-0.229,-0.3696,0.0128,-0.4423,0.1709,0.8987,0.04,0.01,1,0,24.604,0,29.604,0,13,41.604,5,17.718,0,0,0,1.9948,1.5849,0.4099,0,1,3.3,0,-0.1132,2.4551
v20250113_wearDn33iot_Rapid,0,26.5,1,0,1.4546,-0.228,-0.326,0.0107,-0.3862,0.1393,0.918,0.04,0.01,1,0,21.785,0,26.785,0,13,38.785,5,15.754,0,0,0,1.9948,1.5541,0.4407,0,1,3.3,0,-0.1347,1.7389
v20250113_wearDn33iot_Rapid,0,26.6,1,0,1.4586,-0.1726,-0.2407,0.0117,-0.3536,0.0969,0.9149,0.04,0.01,1,0,19.555,0,24.555,0,13,36.555,5,13.451,0,0,0,1.9948,1.5323,0.4625,0,1,3.3,0,-0.2447,0.5292
v20250113_wearDn33iot_Rapid,0,26.700001,1,0,1.5021,-0.1395,-0.2205,-0.0149,-0.3479,0.1024,0.9445,0.04,0.01,1,0,17.931,0,22.931,0,13,34.931,5,12.377,0,0,0,1.9948,1.52,0.4748,0,1,3.3,0,-0.1853,-0.4769
v20250113_wearDn33iot_Rapid,0,26.799999,1,0,1.5021,-0.1108,-0.1875,-0.016,-0.3083,0.087,0.9314,0.04,0.01,1,0,16.148,0,21.148,0,13,33.148,5,11.401,0,0,0,1.9948,1.5106,0.4842,0,1,3.3,0,-0.1714,-1.0898
v20250113_wearDn33iot_Rapid,0,26.9,1,0,1.4973,-0.1427,-0.2226,-0.0202,-0.3215,0.0972,0.9686,0.04,0.01,1,0,15.246,0,20.246,0,13,32.246,5,11.11,0,0,0,1.9948,1.5071,0.4877,0,1,3.3,0,-0.0402,-1.0374
v20250113_wearDn33iot_Rapid,0,27,1,0,1.5207,-0.1875,-0.2844,-0.0192,-0.2821,0.0677,0.9594,0.04,0.01,1,0,13.798,0,18.798,0,13,30.798,5,10.091,0,0,0,1.9948,1.5099,0.4849,0,1,3.3,0,0.0532,-0.3014
v20250113_wearDn33iot_Rapid,0,27.1,1,0,1.5585,-0.1768,-0.277,0.0021,-0.2301,0.0278,0.9666,0.04,0.01,1,0,11.553,0,16.553,0,13,28.553,5,8.35,0,0,0,1.9948,1.5172,0.4776,0,1,3.3,0,-0.0819,0.1391
ir tone played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,27.200001,1,0,1.5747,-0.1726,-0.342,0.0213,-0.2113,0.0217,0.989,0.04,0.01,1,1,9.715,0,14.715,0,13,26.715,5,7.278,0,0,1,1.9948,1.5268,0.468,0,1,3.3,0,-0.0042,0.514
v20250113_wearDn33iot_Rapid,0,27.299999,1,0,1.5884,-0.1619,-0.3356,0.032,-0.1788,-0.0101,0.9912,0.04,0.01,1,1,7.846,0,12.846,0,13,24.846,5,5.796,0,0,1,1.9948,1.5384,0.4564,0,1,3.3,0,0.029,0.7077
v20250113_wearDn33iot_Rapid,0,27.4,1,0,1.6141,-0.0969,-0.1332,-0.0032,-0.0717,-0.0419,0.9773,0.04,0.01,1,1,3.846,0,8.846,0,13,20.846,5,4.101,0,0,1,1.9948,1.554,0.4408,0,1,3.3,0,-0.1021,-0.503
v20250113_wearDn33iot_Rapid,0,27.5,1,0,1.6464,-0.1065,-0.2173,-0.0181,-0.165,-0.0006,1.0618,0.04,0.01,1,1,4.151,0,9.151,0,13,21.151,5,4.483,0,0,1,1.9948,1.5717,0.4231,0,1,3.3,0,0.2689,-1.0679
v20250113_wearDn33iot_Rapid,0,27.6,1,0,1.569,-0.179,-0.376,0.0043,-0.1254,-0.0105,1.0231,0.04,0.01,1,1,3.351,0,8.351,0,13,20.351,5,4.39,0,0,1,1.9948,1.5932,0.4016,0,1,3.3,0,0.4465,0.1519
v20250113_wearDn33iot_Rapid,0,27.700001,1,0,1.6141,-0.1832,-0.2983,0.0096,-0.0016,-0.0756,0.9802,0.04,0.01,1,1,-0.546,0,4.454,0,13,16.454,5,2.401,0,0,1,1.9948,1.5929,0.4019,0,1,3.3,0,-0.0162,0.663
v20250113_wearDn33iot_Rapid,0,27.799999,1,0,1.7116,-0.1214,-0.2322,-0.0032,-0.0042,-0.0811,0.9636,0.04,0.01,1,1,-2.461,0,2.539,0,13,14.539,5,1.197,0,0,1,1.9948,1.6136,0.3812,0,1,3.3,0,-0.3483,0.0277
v20250113_wearDn33iot_Rapid,0,27.9,1,0,1.8398,-0.0959,-0.2131,-0.0053,-0.021,-0.064,0.9854,0.04,0.01,1,1,-2.937,0,2.063,0,13,14.063,5,1.148,0,0,1,1.9948,1.6505,0.3444,0,1,3.3,0,-0.3734,-0.5819
v20250113_wearDn33iot_Rapid,0,28,1,0,1.6004,-0.0735,-0.2035,-0.0298,0.0188,-0.0717,0.9633,0.04,0.01,1,1,-4.362,0,0.638,0,13,12.638,5,0.853,0,0,1,1.9948,1.6495,0.3453,0,1,3.3,0,-0.3466,-0.8474
v20250113_wearDn33iot_Rapid,0,28.1,1,0,1.677,-0.0479,-0.1683,-0.0703,0.0491,-0.0815,0.9487,0.04,0.01,1,1,-6.016,0,-1.016,0,13,10.984,5,0.375,0,0,1,1.9948,1.6469,0.3479,0,1,3.3,0,-0.4569,-1.0175
v20250113_wearDn33iot_Rapid,0,28.201,1,0,1.6762,-0.0415,-0.1385,-0.0543,0.0601,-0.0989,0.9855,0.04,0.01,1,1,-7.115,0,-2.115,0,13,9.885,5,-0.28,0,0,1,1.9948,1.6566,0.3382,0,1,3.3,0,-0.2194,-1.1924
v20250113_wearDn33iot_Rapid,0,28.281,1,0,1.6826,-0.0128,-0.0394,-0.0149,0.0815,-0.0964,0.9493,0.04,0.01,1,1,-8.381,0,-3.381,0,13,8.619,5,-0.643,0,0,1,1.9948,1.6598,0.335,0,1,3.3,0,-0.184,-1.7528
v20250113_wearDn33iot_Rapid,0,28.391001,1,0,1.6351,-0.0011,0.017,-0.0096,0.064,-0.1056,1.0106,0.04,0.01,1,1,-8.36,0,-3.36,0,13,8.64,5,-0.909,0,0,1,1.9948,1.653,0.3418,0,1,3.3,0,0.074,-2.1398
v20250113_wearDn33iot_Rapid,0,28.490999,1,0,1.9848,0.017,-0.0064,-0.0117,0.0969,-0.1237,1.0251,0.04,0.01,1,1,-9.251,0,-4.251,0,13,7.749,5,-1.511,0,0,1,1.9948,1.6971,0.2977,0,1,3.3,0,0.4575,-1.9563
v20250113_wearDn33iot_Rapid,0,28.591,1,0,1.9397,0.0117,0.016,-0.0064,0.0502,-0.0846,0.9934,0.04,0.01,1,1,-8.423,0,-3.423,0,13,8.577,5,-0.784,0,0,1,1.9948,1.752,0.2428,0,1,3.3,0,0.3459,-1.5941
v20250113_wearDn33iot_Rapid,0,28.691,1,0,1.9462,-0.0128,0.0032,0.0138,0.0605,-0.0853,0.9683,0.04,0.01,1,1,-8.342,0,-3.342,0,13,8.658,5,-0.504,0,0,1,1.9948,1.7968,0.198,0,1,3.3,0,0.0117,-1.2098
v20250113_wearDn33iot_Rapid,0,28.791,1,0,1.9397,0.0043,0.0309,0.0021,0.1024,-0.1012,0.9846,0.04,0.01,1,1,-9.484,0,-4.484,0,13,7.516,5,-0.779,0,0,1,1.9948,1.8331,0.1618,0,1,3.3,0,-0.0587,-0.8231
v20250113_wearDn33iot_Rapid,0,28.891001,1,0,1.9421,-0.0021,0.0277,0.0021,0.0608,-0.1144,1.0156,0.04,0.01,1,1,-8.785,0,-3.785,0,13,8.215,5,-1.202,0,0,1,1.9948,1.8598,0.135,0,1,3.3,0,0.1517,-0.5127
v20250113_wearDn33iot_Rapid,0,28.990999,1,0,1.8712,0.0011,0.0117,-0.0096,0.0397,-0.1006,0.9979,0.04,0.01,1,1,-7.843,0,-2.843,0,13,9.157,5,-1.075,0,0,1,1.9948,1.8744,0.1204,0,1,3.3,0,0.1669,-0.4013
v20250113_wearDn33iot_Rapid,0,29.091,1,0,1.6311,-0.016,0.0181,-0.0064,0.0917,-0.0955,0.9764,0.04,0.01,1,1,-8.921,0,-3.921,0,13,8.079,5,-0.922,0,0,1,1.9948,1.8275,0.1674,0,1,3.3,0,-0.021,-0.2629
v20250113_wearDn33iot_Rapid,0,29.191,1,0,1.6375,0,-0.0053,-0.0064,0.0957,-0.1051,1.002,0.04,0.01,1,1,-9.512,0,-4.512,0,13,7.488,5,-1.046,0,0,1,1.9948,1.7858,0.209,0,1,3.3,0,0.0107,-0.2251
v20250113_wearDn33iot_Rapid,0,29.291,1,0,1.6214,-0.0021,0.016,-0.0117,0.1117,-0.1238,1.0148,0.04,0.01,1,1,-10.218,0,-5.218,0,13,6.782,5,-1.598,0,0,1,1.9948,1.7495,0.2453,0,1,3.3,0,0.1945,-0.1614
v20250113_wearDn33iot_Rapid,0,29.391001,1,0,1.5666,0.0149,0.0288,0,0.0375,-0.0864,0.9768,0.04,0.01,1,1,-8.491,0,-3.491,0,13,8.509,5,-0.901,0,0,1,1.9948,1.7138,0.281,0,1,3.3,0,0.0144,-0.0001
