time_s,eye_voltage,eye_voltage_thr,eye_cl,conf,max_nod_f,max_nod_p,buzz,
370.000000,1.2845,0.000,0,0,-12.431,-7.431,0,
370.100006,1.2781,0.000,0,0,-12.363,-7.363,0,
370.200989,1.2918,0.000,0,0,-12.254,-7.254,0,
370.302002,1.2934,0.000,0,0,-12.339,-7.339,0,
370.403015,1.2934,0.000,0,0,-12.344,-7.344,0,
370.503998,1.3007,0.000,0,0,-12.296,-7.296,0,
370.604004,1.2878,0.000,0,0,-12.233,-7.233,0,
370.704010,1.2837,0.000,0,0,-12.094,-7.094,0,
370.803986,1.2999,0.000,0,0,-12.239,-7.239,0,
370.903992,1.2757,0.000,0,0,-12.217,-7.217,0,
371.003998,1.2942,0.000,0,0,-12.182,-7.182,0,
371.105011,1.2918,0.000,0,0,-12.316,-7.316,0,
371.204987,1.2821,0.000,0,0,-12.416,-7.416,0,
371.306000,1.2958,0.000,0,0,-12.373,-7.373,0,
371.406006,1.2829,0.000,0,0,-12.322,-7.322,0,
371.506989,1.3007,0.000,0,0,-12.367,-7.367,0,
371.606995,1.2894,0.000,0,0,-12.188,-7.188,0,
371.707001,1.2942,0.000,0,0,-12.399,-7.399,0,
371.807007,1.3111,0.000,0,0,-11.996,-6.996,0,
371.907990,1.2684,0.000,0,0,-12.523,-7.523,0,
372.007996,1.2829,0.000,0,0,-12.400,-7.400,0,
372.108002,1.2733,0.000,0,0,-12.369,-7.369,0,
372.209015,1.2886,0.000,0,0,-12.409,-7.409,0,
372.308990,1.2829,0.000,0,0,-12.440,-7.440,0,
372.408997,1.2821,0.000,0,0,-12.617,-7.617,0,
372.509003,1.2821,0.000,0,0,-12.366,-7.366,0,
