key_Rapid,cTime,eye_voltage_norm,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_p,head_buzz,eye_buzz,lt_state,st_state,dltst,freeze
v20250113_pro0n33iot_Rapid,111.157997,1.3804,0,,0,0,-15.131,-10.131,0,,,,,
v20250113_pro0n33iot_Rapid,111.258003,1.3853,0,,0,0,-14.685,-9.685,0,,,,,
v20250113_pro0n33iot_Rapid,111.358002,1.3788,0,,0,0,-14.742,-9.742,0,,,,,
v20250113_pro0n33iot_Rapid,111.459,1.3796,0,,0,0,-14.796,-9.796,0,,,,,
v20250113_pro0n33iot_Rapid,111.558998,1.3796,0,,0,0,-15.214,-10.214,0,,,,,
v20250113_pro0n33iot_Rapid,111.660004,1.3659,0,,0,0,-15.284,-10.284,0,,,,,
v20250113_pro0n33iot_Rapid,111.760002,1.2749,0,,0,0,0.39,5.39,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,111.860001,1.27,0,,0,0,20.06,25.06,1,,,,,
v20250113_pro0n33iot_Rapid,111.959999,1.2878,0,,0,0,32.803,37.803,1,,,,,
v20250113_pro0n33iot_Rapid,112.060997,1.2757,0,,0,0,41.904,46.904,1,,,,,
v20250113_pro0n33iot_Rapid,112.162003,1.262,0,,0,0,48.555,53.555,1,,,,,
v20250113_pro0n33iot_Rapid,112.262001,1.266,0,,0,0,52.332,57.332,1,,,,,
v20250113_pro0n33iot_Rapid,112.362999,1.2668,0,,0,0,54.345,59.345,1,,,,,
v20250113_pro0n33iot_Rapid,112.463997,1.27,0,,0,0,55.057,60.057,1,,,,,
v20250113_pro0n33iot_Rapid,112.564003,1.27,0,,0,0,52.331,57.331,1,,,,,
v20250113_pro0n33iot_Rapid,112.664001,1.2829,0,,0,0,42.617,47.617,1,,,,,
v20250113_pro0n33iot_Rapid,112.764,1.3248,0,,0,0,30.844,35.844,1,,,,,
v20250113_pro0n33iot_Rapid,112.863998,1.3627,0,,0,0,15.045,20.045,1,,,,,
v20250113_pro0n33iot_Rapid,112.963997,1.37,0,,0,0,4.294,9.294,1,,,,,
v20250113_pro0n33iot_Rapid,113.064003,1.3861,0,,0,0,-4.029,0.971,1,,,,,
v20250113_pro0n33iot_Rapid,113.164001,1.3949,0,,0,0,-11.222,-6.222,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,113.264999,1.3861,0,,0,0,-14.634,-9.634,0,,,,,
v20250113_pro0n33iot_Rapid,113.364998,1.4256,0,,0,0,-14.679,-9.679,0,,,,,
v20250113_pro0n33iot_Rapid,113.466003,1.3917,0,,0,0,-12.605,-7.605,0,,,,,
v20250113_pro0n33iot_Rapid,113.566002,1.4481,0,,0,0,-12.718,-7.718,0,,,,,
v20250113_pro0n33iot_Rapid,113.667,1.3812,0,,0,0,-11.626,-6.626,0,,,,,
v20250113_pro0n33iot_Rapid,113.767998,1.3812,0,,0,0,-12.317,-7.317,0,,,,,
v20250113_pro0n33iot_Rapid,113.869003,1.3724,0,,0,0,-12.586,-7.586,0,,,,,
v20250113_pro0n33iot_Rapid,113.969002,1.3869,0,,0,0,-13.186,-8.186,0,,,,,
v20250113_pro0n33iot_Rapid,114.07,1.4054,0,,0,0,-13.267,-8.267,0,,,,,
v20250113_pro0n33iot_Rapid,114.169998,1.3917,0,,0,0,-13.559,-8.559,0,,,,,
v20250113_pro0n33iot_Rapid,114.271004,1.3885,0,,0,0,-13.535,-8.535,0,,,,,
v20250113_pro0n33iot_Rapid,114.372002,1.3861,0,,0,0,-13.399,-8.399,0,,,,,
v20250113_pro0n33iot_Rapid,114.472,1.3853,0,,0,0,-14.2,-9.2,0,,,,,
v20250113_pro0n33iot_Rapid,114.572998,1.3829,0,,0,0,-13.944,-8.944,0,,,,,
v20250113_pro0n33iot_Rapid,114.672997,1.3869,0,,0,0,-13.825,-8.825,0,,,,,
v20250113_pro0n33iot_Rapid,114.773003,1.4054,0,,0,0,-13.921,-8.921,0,,,,,
v20250113_pro0n33iot_Rapid,114.874001,1.3845,0,,0,0,-14.588,-9.588,0,,,,,
v20250113_pro0n33iot_Rapid,114.973999,1.374,0,,0,0,-14.502,-9.502,0,,,,,
v20250113_pro0n33iot_Rapid,115.074997,1.3853,0,,0,0,-14.527,-9.527,0,,,,,
v20250113_pro0n33iot_Rapid,115.176003,1.3845,0,,0,0,-14.763,-9.763,0,,,,,
v20250113_pro0n33iot_Rapid,115.276001,1.4078,0,,0,0,-14.824,-9.824,0,,,,,
v20250113_pro0n33iot_Rapid,115.375999,1.3788,0,,0,0,-15.086,-10.086,0,,,,,
v20250113_pro0n33iot_Rapid,115.475998,1.3587,0,,0,0,-15.122,-10.122,0,,,,,
v20250113_pro0n33iot_Rapid,115.575996,1.3708,0,,0,0,-15.1,-10.1,0,,,,,
v20250113_pro0n33iot_Rapid,115.676003,1.3361,0,,0,0,-15.716,-10.716,0,,,,,
v20250113_pro0n33iot_Rapid,115.777,1.2515,0,,0,0,4.868,9.868,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,115.877998,1.2434,0,,0,0,23.213,28.213,1,,,,,
v20250113_pro0n33iot_Rapid,115.977997,1.2523,0,,0,0,36.567,41.567,1,,,,,
v20250113_pro0n33iot_Rapid,116.079002,1.3248,0,,0,0,33.78,38.78,1,,,,,
v20250113_pro0n33iot_Rapid,116.18,1.3675,0,,0,0,25.512,30.512,1,,,,,
v20250113_pro0n33iot_Rapid,116.279999,1.378,0,,0,0,12.644,17.644,1,,,,,
v20250113_pro0n33iot_Rapid,116.380997,1.3837,0,,0,0,-1.497,3.503,1,,,,,
v20250113_pro0n33iot_Rapid,116.481003,1.3619,0,,0,0,-11.038,-6.038,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,116.582001,1.3893,0,,0,0,-13.319,-8.319,0,,,,,
v20250113_pro0n33iot_Rapid,116.682999,1.3829,0,,0,0,-13.618,-8.618,0,,,,,
v20250113_pro0n33iot_Rapid,116.782997,1.3893,0,,0,0,-11.872,-6.872,0,,,,,
v20250113_pro0n33iot_Rapid,116.884003,1.3901,0,,0,0,-11.134,-6.134,0,,,,,
v20250113_pro0n33iot_Rapid,116.985001,1.3812,0,,0,0,-10.977,-5.977,0,,,,,
v20250113_pro0n33iot_Rapid,117.085999,1.3804,0,,0,0,-11.214,-6.214,0,,,,,
v20250113_pro0n33iot_Rapid,117.186996,1.2974,0,,0,0,-13.188,-8.188,0,,,,,
v20250113_pro0n33iot_Rapid,117.287003,1.237,0,,0,0,-2.43,2.57,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,117.388,1.2314,0,,0,0,17.841,22.841,1,,,,,
v20250113_pro0n33iot_Rapid,117.487999,1.2451,0,,0,0,32.199,37.199,1,,,,,
v20250113_pro0n33iot_Rapid,117.588997,1.2966,0,,0,0,31.386,36.386,1,,,,,
v20250113_pro0n33iot_Rapid,117.689003,1.3458,0,,0,0,21.737,26.737,1,,,,,
v20250113_pro0n33iot_Rapid,117.790001,1.3675,0,,0,0,7.278,12.278,1,,,,,
v20250113_pro0n33iot_Rapid,117.890999,1.4465,0,,0,0,-3.322,1.678,1,,,,,
v20250113_pro0n33iot_Rapid,117.991997,1.3796,0,,0,0,-11.575,-6.575,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,118.092003,1.3909,0,,0,0,-14.005,-9.005,0,,,,,
v20250113_pro0n33iot_Rapid,118.193001,1.3829,0,,0,0,-11.929,-6.929,0,,,,,
v20250113_pro0n33iot_Rapid,118.292999,1.3659,0,,0,0,-9.511,-4.511,0,,,,,
v20250113_pro0n33iot_Rapid,118.393997,1.3869,0,,0,0,-10.389,-5.389,0,,,,,
v20250113_pro0n33iot_Rapid,118.495003,1.3861,0,,0,0,-9.265,-4.265,0,,,,,
v20250113_pro0n33iot_Rapid,118.596001,1.3796,0,,0,0,-9.874,-4.874,0,,,,,
v20250113_pro0n33iot_Rapid,118.696999,1.3845,0,,0,0,-9.874,-4.874,0,,,,,
v20250113_pro0n33iot_Rapid,118.796997,1.3804,0,,0,0,-10.445,-5.445,0,,,,,
v20250113_pro0n33iot_Rapid,118.897003,1.4304,0,,0,0,-10.553,-5.553,0,,,,,
v20250113_pro0n33iot_Rapid,118.997002,1.3796,0,,0,0,-11.475,-6.475,0,,,,,
v20250113_pro0n33iot_Rapid,119.097,1.37,0,,0,0,-11.746,-6.746,0,,,,,
v20250113_pro0n33iot_Rapid,119.196999,1.3925,0,,0,0,-11.682,-6.682,0,,,,,
v20250113_pro0n33iot_Rapid,119.297997,1.3982,0,,0,0,-11.904,-6.904,0,,,,,
v20250113_pro0n33iot_Rapid,119.398003,1.374,0,,0,0,-12.645,-7.645,0,,,,,
v20250113_pro0n33iot_Rapid,119.499001,1.4175,0,,0,0,-12.865,-7.865,0,,,,,
v20250113_pro0n33iot_Rapid,119.598999,1.3812,0,,0,0,-12.583,-7.583,0,,,,,
v20250113_pro0n33iot_Rapid,119.699997,1.4191,0,,0,0,-12.821,-7.821,0,,,,,
v20250113_pro0n33iot_Rapid,119.801003,1.3869,0,,0,0,-13.144,-8.144,0,,,,,
v20250113_pro0n33iot_Rapid,119.902,1.3837,0,,0,0,-13.231,-8.231,0,,,,,
v20250113_pro0n33iot_Rapid,120.002998,1.4296,0,,0,0,-13.725,-8.725,0,,,,,
v20250113_pro0n33iot_Rapid,120.102997,1.3821,0,,0,0,-13.941,-8.941,0,,,,,
v20250113_pro0n33iot_Rapid,120.203003,1.3595,0,,0,0,-14.293,-9.293,0,,,,,
v20250113_pro0n33iot_Rapid,120.304001,1.2579,0,,0,0,-0.114,4.886,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,120.404999,1.2571,0,,0,0,15.256,20.256,1,,,,,
v20250113_pro0n33iot_Rapid,120.504997,1.2563,0,,0,0,27.225,32.225,1,,,,,
v20250113_pro0n33iot_Rapid,120.606003,1.2837,0,,0,0,33.586,38.586,1,,,,,
v20250113_pro0n33iot_Rapid,120.707001,1.3111,0,,0,0,37.025,42.025,1,,,,,
v20250113_pro0n33iot_Rapid,120.807999,1.262,0,,0,0,39.173,44.173,1,,,,,
v20250113_pro0n33iot_Rapid,120.908997,1.2596,0,,0,0,40.565,45.565,1,,,,,
v20250113_pro0n33iot_Rapid,121.010002,1.2676,0,,0,0,41.208,46.208,1,,,,,
v20250113_pro0n33iot_Rapid,121.110001,1.2684,0,,0,0,41.68,46.68,1,,,,,
v20250113_pro0n33iot_Rapid,121.209999,1.2612,0,,0,0,41.814,46.814,1,,,,,
v20250113_pro0n33iot_Rapid,121.310997,1.2668,0,,0,0,41.887,46.887,1,,,,,
v20250113_pro0n33iot_Rapid,121.411003,1.2668,0,,0,0,42.17,47.17,1,,,,,
v20250113_pro0n33iot_Rapid,121.512001,1.2684,0,,0,0,42.273,47.273,1,,,,,
v20250113_pro0n33iot_Rapid,121.613998,1.2741,0,,0,0,42.196,47.196,1,,,,,
v20250113_pro0n33iot_Rapid,121.714996,1.2523,0,,0,0,42.637,47.637,1,,,,,
v20250113_pro0n33iot_Rapid,121.816002,1.2749,0,,0,0,42.483,47.483,1,,,,,
v20250113_pro0n33iot_Rapid,121.917,1.2708,0,,0,0,42.646,47.646,1,,,,,
v20250113_pro0n33iot_Rapid,122.017998,1.2942,0,,0,0,42.711,47.711,1,,,,,
v20250113_pro0n33iot_Rapid,122.119003,1.2749,0,,0,0,42.901,47.901,1,,,,,
v20250113_pro0n33iot_Rapid,122.220001,1.2692,0,,0,0,42.848,47.848,1,,,,,
v20250113_pro0n33iot_Rapid,122.32,1.2821,0,,0,0,42.967,47.967,1,,,,,
v20250113_pro0n33iot_Rapid,122.420998,1.2765,0,,0,0,43.203,48.203,1,,,,,
v20250113_pro0n33iot_Rapid,122.521004,1.2588,0,,0,0,43.159,48.159,1,,,,,
v20250113_pro0n33iot_Rapid,122.621002,1.2708,0,,0,0,43.279,48.279,1,,,,,
v20250113_pro0n33iot_Rapid,122.722,1.2725,0,,0,0,43.309,48.309,1,,,,,
v20250113_pro0n33iot_Rapid,122.821999,1.3031,0,,0,0,43.215,48.215,1,,,,,
v20250113_pro0n33iot_Rapid,122.922997,1.2733,0,,0,0,43.323,48.323,1,,,,,
v20250113_pro0n33iot_Rapid,123.024002,1.2716,0,,0,0,43.189,48.189,1,,,,,
v20250113_pro0n33iot_Rapid,123.125,1.2749,0,,0,0,43.216,48.216,1,,,,,
v20250113_pro0n33iot_Rapid,123.224998,1.2781,0,,0,0,41.603,46.603,1,,,,,
v20250113_pro0n33iot_Rapid,123.324997,1.2781,0,,0,0,35.056,40.056,1,,,,,
v20250113_pro0n33iot_Rapid,123.426003,1.3458,0,,0,0,21.413,26.413,1,,,,,
v20250113_pro0n33iot_Rapid,123.527,1.3313,0,,0,0,8.678,13.678,1,,,,,
v20250113_pro0n33iot_Rapid,123.626999,1.3555,0,,0,0,-1.895,3.105,1,,,,,
v20250113_pro0n33iot_Rapid,123.726997,1.3595,0,,0,0,-10.917,-5.917,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,123.828003,1.3909,0,,0,0,-14.825,-9.825,0,,,,,
v20250113_pro0n33iot_Rapid,123.929001,1.3603,0,,0,0,-14.651,-9.651,0,,,,,
v20250113_pro0n33iot_Rapid,124.029999,1.3571,0,,0,0,-12.994,-7.994,0,,,,,
v20250113_pro0n33iot_Rapid,124.130997,1.3708,0,,0,0,-12.511,-7.511,0,,,,,
v20250113_pro0n33iot_Rapid,124.232002,1.407,0,,0,0,-11.783,-6.783,0,,,,,
v20250113_pro0n33iot_Rapid,124.332001,1.3716,0,,0,0,-11.671,-6.671,0,,,,,
v20250113_pro0n33iot_Rapid,124.432999,1.3756,0,,0,0,-11.729,-6.729,0,,,,,
v20250113_pro0n33iot_Rapid,124.533997,1.3909,0,,0,0,-12.059,-7.059,0,,,,,
v20250113_pro0n33iot_Rapid,124.634003,1.3982,0,,0,0,-12.172,-7.172,0,,,,,
v20250113_pro0n33iot_Rapid,124.735001,1.4393,0,,0,0,-12.327,-7.327,0,,,,,
v20250113_pro0n33iot_Rapid,124.835999,1.374,0,,0,0,-13.368,-8.368,0,,,,,
v20250113_pro0n33iot_Rapid,124.936996,1.3748,0,,0,0,-13.784,-8.784,0,,,,,
v20250113_pro0n33iot_Rapid,125.038002,1.3764,0,,0,0,-14.25,-9.25,0,,,,,
v20250113_pro0n33iot_Rapid,125.139,1.3804,0,,0,0,-14.204,-9.204,0,,,,,
v20250113_pro0n33iot_Rapid,125.238998,1.3869,0,,0,0,-14.466,-9.466,0,,,,,
v20250113_pro0n33iot_Rapid,125.339996,1.3796,0,,0,0,-14.761,-9.761,0,,,,,
v20250113_pro0n33iot_Rapid,125.441002,1.3764,0,,0,0,-15.05,-10.05,0,,,,,
v20250113_pro0n33iot_Rapid,125.542,1.3925,0,,0,0,-14.98,-9.98,0,,,,,
v20250113_pro0n33iot_Rapid,125.642998,1.2708,0,,0,0,-13.645,-8.645,0,,,,,
v20250113_pro0n33iot_Rapid,125.744003,1.2467,0,,0,0,2.743,7.743,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,125.844002,1.2692,0,,0,0,19.949,24.949,1,,,,,
v20250113_pro0n33iot_Rapid,125.945,1.2781,0,,0,0,33.101,38.101,1,,,,,
v20250113_pro0n33iot_Rapid,126.045998,1.2999,0,,0,0,43.71,48.71,1,,,,,
v20250113_pro0n33iot_Rapid,126.147003,1.2837,0,,0,0,50.632,55.632,1,,,,,
v20250113_pro0n33iot_Rapid,126.248001,1.2862,0,,0,0,54.658,59.658,1,,,,,
v20250113_pro0n33iot_Rapid,126.348,1.2805,0,,0,0,56.434,61.434,1,,,,,
v20250113_pro0n33iot_Rapid,126.447998,1.2886,0,,0,0,57.502,62.502,1,,,,,
v20250113_pro0n33iot_Rapid,126.549004,1.2829,0,,0,0,58.053,63.053,1,,,,,
v20250113_pro0n33iot_Rapid,126.649002,1.3289,0,,0,0,58.36,63.36,1,,,,,
v20250113_pro0n33iot_Rapid,126.749001,1.2837,0,,0,0,58.537,63.537,1,,,,,
v20250113_pro0n33iot_Rapid,126.849998,1.2829,0,,0,0,58.646,63.646,1,,,,,
v20250113_pro0n33iot_Rapid,126.950996,1.2821,0,,0,0,58.735,63.735,1,,,,,
v20250113_pro0n33iot_Rapid,127.052002,1.2789,0,,0,0,58.586,63.586,1,,,,,
v20250113_pro0n33iot_Rapid,127.153,1.2733,0,,0,0,58.606,63.606,1,,,,,
v20250113_pro0n33iot_Rapid,127.253998,1.2886,0,,0,0,58.539,63.539,1,,,,,
v20250113_pro0n33iot_Rapid,127.353996,1.2749,0,,0,0,58.641,63.641,1,,,,,
v20250113_pro0n33iot_Rapid,127.454002,1.2837,0,,0,0,58.517,63.517,1,,,,,
v20250113_pro0n33iot_Rapid,127.554001,1.27,0,,0,0,58.397,63.397,1,,,,,
v20250113_pro0n33iot_Rapid,127.654999,1.2773,0,,0,0,58.083,63.083,1,,,,,
v20250113_pro0n33iot_Rapid,127.755997,1.3055,0,,0,0,57.56,62.56,1,,,,,
v20250113_pro0n33iot_Rapid,127.856003,1.2483,0,,0,0,55.583,60.583,1,,,,,
v20250113_pro0n33iot_Rapid,127.956001,1.2692,0,,0,0,48.3,53.3,1,,,,,
v20250113_pro0n33iot_Rapid,128.057007,1.3563,0,,0,0,34.23,39.23,1,,,,,
v20250113_pro0n33iot_Rapid,128.156998,1.2926,0,,0,0,23.079,28.079,1,,,,,
v20250113_pro0n33iot_Rapid,128.257996,1.3321,0,,0,0,8.467,13.467,1,,,,,
v20250113_pro0n33iot_Rapid,128.358994,1.3353,0,,0,0,-3.176,1.824,1,,,,,
v20250113_pro0n33iot_Rapid,128.459,1.3353,0,,0,0,-11.242,-6.242,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,128.559998,1.353,0,,0,0,-15.007,-10.007,0,,,,,
v20250113_pro0n33iot_Rapid,128.660004,1.3506,0,,0,0,-12.58,-7.58,0,,,,,
v20250113_pro0n33iot_Rapid,128.761002,1.3675,0,,0,0,-11.144,-6.144,0,,,,,
v20250113_pro0n33iot_Rapid,128.860992,1.3442,0,,0,0,-10.715,-5.715,0,,,,,
v20250113_pro0n33iot_Rapid,128.962006,1.3611,0,,0,0,-10.843,-5.843,0,,,,,
v20250113_pro0n33iot_Rapid,129.061996,1.3611,0,,0,0,-11.314,-6.314,0,,,,,
v20250113_pro0n33iot_Rapid,129.162994,1.3571,0,,0,0,-11.421,-6.421,0,,,,,
v20250113_pro0n33iot_Rapid,129.263,1.3772,0,,0,0,-10.975,-5.975,0,,,,,
v20250113_pro0n33iot_Rapid,129.363998,1.3547,0,,0,0,-11.549,-6.549,0,,,,,
v20250113_pro0n33iot_Rapid,129.464996,1.3716,0,,0,0,-10.909,-5.909,0,,,,,
v20250113_pro0n33iot_Rapid,129.565002,1.3522,0,,0,0,-10.805,-5.805,0,,,,,
v20250113_pro0n33iot_Rapid,129.666,1.3619,0,,0,0,-10.346,-5.346,0,,,,,
v20250113_pro0n33iot_Rapid,129.766998,1.3538,0,,0,0,-11.155,-6.155,0,,,,,
v20250113_pro0n33iot_Rapid,129.867996,1.3716,0,,0,0,-12.524,-7.524,0,,,,,
v20250113_pro0n33iot_Rapid,129.968994,1.3635,0,,0,0,-12.695,-7.695,0,,,,,
v20250113_pro0n33iot_Rapid,130.069,1.4642,0,,0,0,-12.902,-7.902,0,,,,,
v20250113_pro0n33iot_Rapid,130.169998,1.4449,0,,0,0,-12.665,-7.665,0,,,,,
v20250113_pro0n33iot_Rapid,130.270996,1.457,0,,0,0,-13.607,-8.607,0,,,,,
v20250113_pro0n33iot_Rapid,130.371002,1.4481,0,,0,0,-13.693,-8.693,0,,,,,
v20250113_pro0n33iot_Rapid,130.470993,1.4175,0,,0,0,-12.731,-7.731,0,,,,,
v20250113_pro0n33iot_Rapid,130.572006,1.432,0,,0,0,-12.359,-7.359,0,,,,,
v20250113_pro0n33iot_Rapid,130.673004,1.4078,0,,0,0,-11.769,-6.769,0,,,,,
v20250113_pro0n33iot_Rapid,130.774002,1.3611,0,,0,0,-11.121,-6.121,0,,,,,
v20250113_pro0n33iot_Rapid,130.875,1.3619,0,,0,0,-11.675,-6.675,0,,,,,
v20250113_pro0n33iot_Rapid,130.975998,1.3812,0,,0,0,-11.252,-6.252,0,,,,,
v20250113_pro0n33iot_Rapid,131.076996,1.3708,0,,0,0,-12.044,-7.044,0,,,,,
v20250113_pro0n33iot_Rapid,131.177994,1.3958,0,,0,0,-12.046,-7.046,0,,,,,
v20250113_pro0n33iot_Rapid,131.278,1.3667,0,,0,0,-11.995,-6.995,0,,,,,
v20250113_pro0n33iot_Rapid,131.378998,1.3837,0,,0,0,-12.079,-7.079,0,,,,,
v20250113_pro0n33iot_Rapid,131.479004,1.4127,0,,0,0,-12.16,-7.16,0,,,,,
v20250113_pro0n33iot_Rapid,131.580002,1.3893,0,,0,0,-12.751,-7.751,0,,,,,
v20250113_pro0n33iot_Rapid,131.681,1.3917,0,,0,0,-12.683,-7.683,0,,,,,
v20250113_pro0n33iot_Rapid,131.781998,1.3958,0,,0,0,-12.426,-7.426,0,,,,,
v20250113_pro0n33iot_Rapid,131.882004,1.3853,0,,0,0,-12.426,-7.426,0,,,,,
v20250113_pro0n33iot_Rapid,131.983002,1.3845,0,,0,0,-12.397,-7.397,0,,,,,
v20250113_pro0n33iot_Rapid,132.082993,1.3869,0,,0,0,-12.806,-7.806,0,,,,,
v20250113_pro0n33iot_Rapid,132.182999,1.3788,0,,0,0,-12.485,-7.485,0,,,,,
v20250113_pro0n33iot_Rapid,132.283997,1.3877,0,,0,0,-12.836,-7.836,0,,,,,
v20250113_pro0n33iot_Rapid,132.384995,1.4151,0,,0,0,-12.887,-7.887,0,,,,,
v20250113_pro0n33iot_Rapid,132.485992,1.4127,0,,0,0,-12.786,-7.786,0,,,,,
v20250113_pro0n33iot_Rapid,132.585999,1.3893,0,,0,0,-12.795,-7.795,0,,,,,
v20250113_pro0n33iot_Rapid,132.686996,1.3901,0,,0,0,-13.17,-8.17,0,,,,,
v20250113_pro0n33iot_Rapid,132.787003,1.3917,0,,0,0,-11.219,-6.219,0,,,,,
v20250113_pro0n33iot_Rapid,132.888,1.3966,0,,0,0,-11.952,-6.952,0,,,,,
v20250113_pro0n33iot_Rapid,132.988998,1.4046,0,,0,0,-11.809,-6.809,0,,,,,
v20250113_pro0n33iot_Rapid,133.089996,1.3901,0,,0,0,-11.995,-6.995,0,,,,,
v20250113_pro0n33iot_Rapid,133.190994,1.3837,0,,0,0,-12.042,-7.042,0,,,,,
v20250113_pro0n33iot_Rapid,133.292007,1.3958,0,,0,0,-12.127,-7.127,0,,,,,
v20250113_pro0n33iot_Rapid,133.391998,1.3538,0,,0,0,-12.151,-7.151,0,,,,,
v20250113_pro0n33iot_Rapid,133.492996,1.3401,0,,0,0,-12.407,-7.407,0,,,,,
v20250113_pro0n33iot_Rapid,133.593002,1.345,0,,0,0,-12.298,-7.298,0,,,,,
v20250113_pro0n33iot_Rapid,133.694,1.3837,0,,0,0,-12.725,-7.725,0,,,,,
v20250113_pro0n33iot_Rapid,133.794998,1.3587,0,,0,0,-12.626,-7.626,0,,,,,
v20250113_pro0n33iot_Rapid,133.895996,1.3498,0,,0,0,-12.665,-7.665,0,,,,,
v20250113_pro0n33iot_Rapid,133.996994,1.3732,0,,0,0,-13.081,-8.081,0,,,,,
v20250113_pro0n33iot_Rapid,134.097,1.3651,0,,0,0,-12.658,-7.658,0,,,,,
v20250113_pro0n33iot_Rapid,134.197006,1.3651,0,,0,0,-11.615,-6.615,0,,,,,
v20250113_pro0n33iot_Rapid,134.296997,1.3651,0,,0,0,-12.87,-7.87,0,,,,,
v20250113_pro0n33iot_Rapid,134.397995,1.378,0,,0,0,-12.117,-7.117,0,,,,,
v20250113_pro0n33iot_Rapid,134.498001,1.3853,0,,0,0,-11.477,-6.477,0,,,,,
v20250113_pro0n33iot_Rapid,134.598007,1.3796,0,,0,0,-12.701,-7.701,0,,,,,
v20250113_pro0n33iot_Rapid,134.699005,1.3611,0,,0,0,-13.68,-8.68,0,,,,,
v20250113_pro0n33iot_Rapid,134.800003,1.3603,0,,0,0,-13.462,-8.462,0,,,,,
v20250113_pro0n33iot_Rapid,134.901001,1.3434,0,,0,0,-12.91,-7.91,0,,,,,
v20250113_pro0n33iot_Rapid,135.001007,1.324,0,,0,0,-13.287,-8.287,0,,,,,
v20250113_pro0n33iot_Rapid,135.100998,1.3248,0,,0,0,-13.145,-8.145,0,,,,,
v20250113_pro0n33iot_Rapid,135.201004,1.3297,0,,0,0,-13.163,-8.163,0,,,,,
v20250113_pro0n33iot_Rapid,135.300995,1.32,0,,0,0,-13.456,-8.456,0,,,,,
v20250113_pro0n33iot_Rapid,135.401001,1.3063,0,,0,0,-13.215,-8.215,0,,,,,
v20250113_pro0n33iot_Rapid,135.501007,1.374,0,,0,0,-13.48,-8.48,0,,,,,
v20250113_pro0n33iot_Rapid,135.600998,1.3837,0,,0,0,-13.54,-8.54,0,,,,,
v20250113_pro0n33iot_Rapid,135.701996,1.3724,0,,0,0,-13.532,-8.532,0,,,,,
v20250113_pro0n33iot_Rapid,135.802994,1.3353,0,,0,0,-13.561,-8.561,0,,,,,
v20250113_pro0n33iot_Rapid,135.903,1.3547,0,,0,0,-13.385,-8.385,0,,,,,
v20250113_pro0n33iot_Rapid,136.003998,1.3273,0,,0,0,-13.374,-8.374,0,,,,,
v20250113_pro0n33iot_Rapid,136.104996,1.3103,0,,0,0,-13.508,-8.508,0,,,,,
v20250113_pro0n33iot_Rapid,136.205994,1.3111,0,,0,0,-13.529,-8.529,0,,,,,
v20250113_pro0n33iot_Rapid,136.307007,1.3063,0,,0,0,-13.479,-8.479,0,,,,,
v20250113_pro0n33iot_Rapid,136.406998,1.4095,0,,0,0,-13.8,-8.8,0,,,,,
v20250113_pro0n33iot_Rapid,136.507004,1.3917,0,,0,0,-13.859,-8.859,0,,,,,
v20250113_pro0n33iot_Rapid,136.606995,1.3837,0,,0,0,-14.035,-9.035,0,,,,,
v20250113_pro0n33iot_Rapid,136.707001,1.4006,0,,0,0,-15.433,-10.433,0,,,,,
v20250113_pro0n33iot_Rapid,136.807007,1.4078,0,,0,0,-12.209,-7.209,0,,,,,
v20250113_pro0n33iot_Rapid,136.906998,1.3901,0,,0,0,-13.302,-8.302,0,,,,,
v20250113_pro0n33iot_Rapid,137.007996,1.3861,0,,0,0,-14.952,-9.952,0,,,,,
v20250113_pro0n33iot_Rapid,137.108994,1.3724,0,,0,0,-14.268,-9.268,0,,,,,
v20250113_pro0n33iot_Rapid,137.210007,1.374,0,,0,0,-15.272,-10.272,0,,,,,
v20250113_pro0n33iot_Rapid,137.311005,1.3619,0,,0,0,-14.875,-9.875,0,,,,,
v20250113_pro0n33iot_Rapid,137.410995,1.37,0,,0,0,-14.29,-9.29,0,,,,,
v20250113_pro0n33iot_Rapid,137.511002,1.3361,0,,0,0,-12.876,-7.876,0,,,,,
v20250113_pro0n33iot_Rapid,137.612,1.3426,0,,0,0,-14.724,-9.724,0,,,,,
v20250113_pro0n33iot_Rapid,137.712006,1.3289,0,,0,0,-15.211,-10.211,0,,,,,
v20250113_pro0n33iot_Rapid,137.811996,1.3289,0,,0,0,-15.183,-10.183,0,,,,,
v20250113_pro0n33iot_Rapid,137.912994,1.3192,0,,0,0,-15.43,-10.43,0,,,,,
